Plot Title: Experiment,,
#,"Date Time, GMT-10:00","Temp, ¡C (LGR S/N: 9768603, SEN S/N: 9768603)"
93,10/04/16 12:00:00 PM,28.060
94,10/04/16 12:15:00 PM,28.159
95,10/04/16 12:30:00 PM,28.159
96,10/04/16 12:45:00 PM,28.258
97,10/04/16 01:00:00 PM,28.159
98,10/04/16 01:15:00 PM,28.060
99,10/04/16 01:30:00 PM,28.258
100,10/04/16 01:45:00 PM,28.159
101,10/04/16 02:00:00 PM,28.060
102,10/04/16 02:15:00 PM,28.159
103,10/04/16 02:30:00 PM,28.357
104,10/04/16 02:45:00 PM,28.357
105,10/04/16 03:00:00 PM,28.357
106,10/04/16 03:15:00 PM,28.357
107,10/04/16 03:30:00 PM,28.258
108,10/04/16 03:45:00 PM,28.258
109,10/04/16 04:00:00 PM,28.258
110,10/04/16 04:15:00 PM,28.258
111,10/04/16 04:30:00 PM,28.159
112,10/04/16 04:45:00 PM,28.159
113,10/04/16 05:00:00 PM,28.159
114,10/04/16 05:15:00 PM,28.060
115,10/04/16 05:30:00 PM,28.060
116,10/04/16 05:45:00 PM,28.060
117,10/04/16 06:00:00 PM,27.961
118,10/04/16 06:15:00 PM,27.862
119,10/04/16 06:30:00 PM,27.862
120,10/04/16 06:45:00 PM,27.764
121,10/04/16 07:00:00 PM,27.862
122,10/04/16 07:15:00 PM,27.764
123,10/04/16 07:30:00 PM,27.665
124,10/04/16 07:45:00 PM,27.665
125,10/04/16 08:00:00 PM,27.665
126,10/04/16 08:15:00 PM,27.665
127,10/04/16 08:30:00 PM,27.764
128,10/04/16 08:45:00 PM,27.764
129,10/04/16 09:00:00 PM,27.764
130,10/04/16 09:15:00 PM,27.764
131,10/04/16 09:30:00 PM,27.862
132,10/04/16 09:45:00 PM,27.862
133,10/04/16 10:00:00 PM,27.862
134,10/04/16 10:15:00 PM,27.862
135,10/04/16 10:30:00 PM,27.862
136,10/04/16 10:45:00 PM,27.862
137,10/04/16 11:00:00 PM,27.764
138,10/04/16 11:15:00 PM,27.665
139,10/04/16 11:30:00 PM,27.665
140,10/04/16 11:45:00 PM,27.567
141,10/05/16 12:00:00 AM,27.665
142,10/05/16 12:15:00 AM,27.665
143,10/05/16 12:30:00 AM,27.665
144,10/05/16 12:45:00 AM,27.665
145,10/05/16 01:00:00 AM,27.665
146,10/05/16 01:15:00 AM,27.665
147,10/05/16 01:30:00 AM,27.567
148,10/05/16 01:45:00 AM,27.665
149,10/05/16 02:00:00 AM,27.567
150,10/05/16 02:15:00 AM,27.567
151,10/05/16 02:30:00 AM,27.665
152,10/05/16 02:45:00 AM,27.665
153,10/05/16 03:00:00 AM,27.665
154,10/05/16 03:15:00 AM,27.665
155,10/05/16 03:30:00 AM,27.665
156,10/05/16 03:45:00 AM,27.665
157,10/05/16 04:00:00 AM,27.665
158,10/05/16 04:15:00 AM,27.764
159,10/05/16 04:30:00 AM,27.665
160,10/05/16 04:45:00 AM,27.665
161,10/05/16 05:00:00 AM,27.665
162,10/05/16 05:15:00 AM,27.665
163,10/05/16 05:30:00 AM,27.665
164,10/05/16 05:45:00 AM,27.665
165,10/05/16 06:00:00 AM,27.665
166,10/05/16 06:15:00 AM,27.665
167,10/05/16 06:30:00 AM,27.665
168,10/05/16 06:45:00 AM,27.665
169,10/05/16 07:00:00 AM,27.665
170,10/05/16 07:15:00 AM,27.764
171,10/05/16 07:30:00 AM,27.764
172,10/05/16 07:45:00 AM,27.764
173,10/05/16 08:00:00 AM,27.764
174,10/05/16 08:15:00 AM,27.764
175,10/05/16 08:30:00 AM,27.764
176,10/05/16 08:45:00 AM,27.862
177,10/05/16 09:00:00 AM,27.862
178,10/05/16 09:15:00 AM,27.862
179,10/05/16 09:30:00 AM,27.862
180,10/05/16 09:45:00 AM,27.961
181,10/05/16 10:00:00 AM,28.060
182,10/05/16 10:15:00 AM,27.862
183,10/05/16 10:30:00 AM,27.961
184,10/05/16 10:45:00 AM,27.961
185,10/05/16 11:00:00 AM,27.961
186,10/05/16 11:15:00 AM,27.961
187,10/05/16 11:30:00 AM,27.961
188,10/05/16 11:45:00 AM,28.060
189,10/05/16 12:00:00 PM,28.258
190,10/05/16 12:15:00 PM,28.258
191,10/05/16 12:30:00 PM,28.159
192,10/05/16 12:45:00 PM,28.258
193,10/05/16 01:00:00 PM,28.159
194,10/05/16 01:15:00 PM,28.159
195,10/05/16 01:30:00 PM,28.357
196,10/05/16 01:45:00 PM,28.456
197,10/05/16 02:00:00 PM,28.159
198,10/05/16 02:15:00 PM,28.357
199,10/05/16 02:30:00 PM,28.258
200,10/05/16 02:45:00 PM,28.258
201,10/05/16 03:00:00 PM,28.357
202,10/05/16 03:15:00 PM,28.357
203,10/05/16 03:30:00 PM,28.357
204,10/05/16 03:45:00 PM,28.258
205,10/05/16 04:00:00 PM,28.258
206,10/05/16 04:15:00 PM,28.159
207,10/05/16 04:30:00 PM,28.159
208,10/05/16 04:45:00 PM,28.159
209,10/05/16 05:00:00 PM,28.159
210,10/05/16 05:15:00 PM,28.060
211,10/05/16 05:30:00 PM,27.961
212,10/05/16 05:45:00 PM,27.862
213,10/05/16 06:00:00 PM,27.862
214,10/05/16 06:15:00 PM,27.862
215,10/05/16 06:30:00 PM,27.764
216,10/05/16 06:45:00 PM,27.665
217,10/05/16 07:00:00 PM,27.862
218,10/05/16 07:15:00 PM,27.764
219,10/05/16 07:30:00 PM,27.665
220,10/05/16 07:45:00 PM,27.665
221,10/05/16 08:00:00 PM,27.665
222,10/05/16 08:15:00 PM,27.665
223,10/05/16 08:30:00 PM,27.665
224,10/05/16 08:45:00 PM,27.567
225,10/05/16 09:00:00 PM,27.665
226,10/05/16 09:15:00 PM,27.567
227,10/05/16 09:30:00 PM,27.567
228,10/05/16 09:45:00 PM,27.567
229,10/05/16 10:00:00 PM,27.567
230,10/05/16 10:15:00 PM,27.567
231,10/05/16 10:30:00 PM,27.468
232,10/05/16 10:45:00 PM,27.468
233,10/05/16 11:00:00 PM,27.468
234,10/05/16 11:15:00 PM,27.468
235,10/05/16 11:30:00 PM,27.370
236,10/05/16 11:45:00 PM,27.370
237,10/06/16 12:00:00 AM,27.370
238,10/06/16 12:15:00 AM,27.370
239,10/06/16 12:30:00 AM,27.370
240,10/06/16 12:45:00 AM,27.370
241,10/06/16 01:00:00 AM,27.468
242,10/06/16 01:15:00 AM,27.468
243,10/06/16 01:30:00 AM,27.468
244,10/06/16 01:45:00 AM,27.567
245,10/06/16 02:00:00 AM,27.567
246,10/06/16 02:15:00 AM,27.567
247,10/06/16 02:30:00 AM,27.567
248,10/06/16 02:45:00 AM,27.567
249,10/06/16 03:00:00 AM,27.567
250,10/06/16 03:15:00 AM,27.567
251,10/06/16 03:30:00 AM,27.567
252,10/06/16 03:45:00 AM,27.567
253,10/06/16 04:00:00 AM,27.665
254,10/06/16 04:15:00 AM,27.665
255,10/06/16 04:30:00 AM,27.764
256,10/06/16 04:45:00 AM,27.665
257,10/06/16 05:00:00 AM,27.665
258,10/06/16 05:15:00 AM,27.665
259,10/06/16 05:30:00 AM,27.567
260,10/06/16 05:45:00 AM,27.468
261,10/06/16 06:00:00 AM,27.468
262,10/06/16 06:15:00 AM,27.567
263,10/06/16 06:30:00 AM,27.567
264,10/06/16 06:45:00 AM,27.665
265,10/06/16 07:00:00 AM,27.567
266,10/06/16 07:15:00 AM,27.567
267,10/06/16 07:30:00 AM,27.567
268,10/06/16 07:45:00 AM,27.567
269,10/06/16 08:00:00 AM,27.567
270,10/06/16 08:15:00 AM,27.665
271,10/06/16 08:30:00 AM,27.567
272,10/06/16 08:45:00 AM,27.665
273,10/06/16 09:00:00 AM,27.665
274,10/06/16 09:15:00 AM,27.665
275,10/06/16 09:30:00 AM,27.764
276,10/06/16 09:45:00 AM,27.862
277,10/06/16 10:00:00 AM,28.060
278,10/06/16 10:15:00 AM,27.961
279,10/06/16 10:30:00 AM,27.961
280,10/06/16 10:45:00 AM,28.258
281,10/06/16 11:00:00 AM,27.961
282,10/06/16 11:15:00 AM,28.060
283,10/06/16 11:30:00 AM,28.159
284,10/06/16 11:45:00 AM,28.060
285,10/06/16 12:00:00 PM,28.357
286,10/06/16 12:15:00 PM,28.456
287,10/06/16 12:30:00 PM,28.555
288,10/06/16 12:45:00 PM,28.555
289,10/06/16 01:00:00 PM,28.555
290,10/06/16 01:15:00 PM,28.357
291,10/06/16 01:30:00 PM,28.456
292,10/06/16 01:45:00 PM,28.159
293,10/06/16 02:00:00 PM,28.258
294,10/06/16 02:15:00 PM,28.060
295,10/06/16 02:30:00 PM,28.258
296,10/06/16 02:45:00 PM,28.159
297,10/06/16 03:00:00 PM,27.961
298,10/06/16 03:15:00 PM,28.060
299,10/06/16 03:30:00 PM,28.060
300,10/06/16 03:45:00 PM,27.961
301,10/06/16 04:00:00 PM,27.961
302,10/06/16 04:15:00 PM,27.862
303,10/06/16 04:30:00 PM,27.961
304,10/06/16 04:45:00 PM,27.961
305,10/06/16 05:00:00 PM,27.961
306,10/06/16 05:15:00 PM,27.862
307,10/06/16 05:30:00 PM,27.862
308,10/06/16 05:45:00 PM,27.862
309,10/06/16 06:00:00 PM,27.862
310,10/06/16 06:15:00 PM,27.862
311,10/06/16 06:30:00 PM,27.862
312,10/06/16 06:45:00 PM,27.862
313,10/06/16 07:00:00 PM,27.468
314,10/06/16 07:15:00 PM,27.468
315,10/06/16 07:30:00 PM,27.764
316,10/06/16 07:45:00 PM,27.764
317,10/06/16 08:00:00 PM,27.862
318,10/06/16 08:15:00 PM,27.764
319,10/06/16 08:30:00 PM,27.862
320,10/06/16 08:45:00 PM,27.862
321,10/06/16 09:00:00 PM,27.862
322,10/06/16 09:15:00 PM,27.764
323,10/06/16 09:30:00 PM,27.961
324,10/06/16 09:45:00 PM,27.961
325,10/06/16 10:00:00 PM,27.961
326,10/06/16 10:15:00 PM,27.961
327,10/06/16 10:30:00 PM,27.764
328,10/06/16 10:45:00 PM,27.862
329,10/06/16 11:00:00 PM,27.961
330,10/06/16 11:15:00 PM,27.961
331,10/06/16 11:30:00 PM,27.961
332,10/06/16 11:45:00 PM,27.961
333,10/07/16 12:00:00 AM,27.961
334,10/07/16 12:15:00 AM,27.961
335,10/07/16 12:30:00 AM,27.961
336,10/07/16 12:45:00 AM,27.961
337,10/07/16 01:00:00 AM,27.862
338,10/07/16 01:15:00 AM,27.961
339,10/07/16 01:30:00 AM,27.862
340,10/07/16 01:45:00 AM,27.961
341,10/07/16 02:00:00 AM,27.961
342,10/07/16 02:15:00 AM,27.961
343,10/07/16 02:30:00 AM,27.961
344,10/07/16 02:45:00 AM,27.961
345,10/07/16 03:00:00 AM,27.665
346,10/07/16 03:15:00 AM,27.567
347,10/07/16 03:30:00 AM,27.961
348,10/07/16 03:45:00 AM,28.060
349,10/07/16 04:00:00 AM,27.468
350,10/07/16 04:15:00 AM,27.370
351,10/07/16 04:30:00 AM,27.764
352,10/07/16 04:45:00 AM,27.862
353,10/07/16 05:00:00 AM,27.961
354,10/07/16 05:15:00 AM,27.862
355,10/07/16 05:30:00 AM,27.961
356,10/07/16 05:45:00 AM,27.961
357,10/07/16 06:00:00 AM,27.961
358,10/07/16 06:15:00 AM,27.961
359,10/07/16 06:30:00 AM,27.961
360,10/07/16 06:45:00 AM,27.961
361,10/07/16 07:00:00 AM,27.961
362,10/07/16 07:15:00 AM,27.862
363,10/07/16 07:30:00 AM,27.961
364,10/07/16 07:45:00 AM,27.961
365,10/07/16 08:00:00 AM,27.961
366,10/07/16 08:15:00 AM,28.060
367,10/07/16 08:30:00 AM,28.159
368,10/07/16 08:45:00 AM,28.159
369,10/07/16 09:00:00 AM,28.159
370,10/07/16 09:15:00 AM,28.060
371,10/07/16 09:30:00 AM,28.159
372,10/07/16 09:45:00 AM,28.357
373,10/07/16 10:00:00 AM,28.357
374,10/07/16 10:15:00 AM,28.555
375,10/07/16 10:30:00 AM,28.357
376,10/07/16 10:45:00 AM,28.258
377,10/07/16 11:00:00 AM,28.456
378,10/07/16 11:15:00 AM,28.655
379,10/07/16 11:30:00 AM,28.555
380,10/07/16 11:45:00 AM,28.555
381,10/07/16 12:00:00 PM,28.655
382,10/07/16 12:15:00 PM,28.655
383,10/07/16 12:30:00 PM,28.555
384,10/07/16 12:45:00 PM,28.357
385,10/07/16 01:00:00 PM,28.456
386,10/07/16 01:15:00 PM,28.357
387,10/07/16 01:30:00 PM,28.258
388,10/07/16 01:45:00 PM,28.357
389,10/07/16 02:00:00 PM,28.258
390,10/07/16 02:15:00 PM,28.258
391,10/07/16 02:30:00 PM,28.258
392,10/07/16 02:45:00 PM,28.258
393,10/07/16 03:00:00 PM,28.258
394,10/07/16 03:15:00 PM,28.060
395,10/07/16 03:30:00 PM,28.159
396,10/07/16 03:45:00 PM,28.159
397,10/07/16 04:00:00 PM,28.159
398,10/07/16 04:15:00 PM,28.159
399,10/07/16 04:30:00 PM,28.159
400,10/07/16 04:45:00 PM,28.159
401,10/07/16 05:00:00 PM,28.159
402,10/07/16 05:15:00 PM,28.159
403,10/07/16 05:30:00 PM,28.159
404,10/07/16 05:45:00 PM,28.159
405,10/07/16 06:00:00 PM,28.159
406,10/07/16 06:15:00 PM,28.159
407,10/07/16 06:30:00 PM,28.258
408,10/07/16 06:45:00 PM,28.258
409,10/07/16 07:00:00 PM,28.258
410,10/07/16 07:15:00 PM,28.159
411,10/07/16 07:30:00 PM,28.159
412,10/07/16 07:45:00 PM,28.258
413,10/07/16 08:00:00 PM,28.357
414,10/07/16 08:15:00 PM,28.258
415,10/07/16 08:30:00 PM,28.159
416,10/07/16 08:45:00 PM,28.159
417,10/07/16 09:00:00 PM,28.060
418,10/07/16 09:15:00 PM,28.060
419,10/07/16 09:30:00 PM,28.159
420,10/07/16 09:45:00 PM,28.159
421,10/07/16 10:00:00 PM,28.159
422,10/07/16 10:15:00 PM,28.159
423,10/07/16 10:30:00 PM,28.159
424,10/07/16 10:45:00 PM,28.159
425,10/07/16 11:00:00 PM,28.159
426,10/07/16 11:15:00 PM,28.159
427,10/07/16 11:30:00 PM,28.159
428,10/07/16 11:45:00 PM,28.159
429,10/08/16 12:00:00 AM,28.060
430,10/08/16 12:15:00 AM,28.060
431,10/08/16 12:30:00 AM,28.060
432,10/08/16 12:45:00 AM,28.159
433,10/08/16 01:00:00 AM,28.159
434,10/08/16 01:15:00 AM,28.159
435,10/08/16 01:30:00 AM,28.159
436,10/08/16 01:45:00 AM,28.159
437,10/08/16 02:00:00 AM,28.258
438,10/08/16 02:15:00 AM,28.258
439,10/08/16 02:30:00 AM,28.258
440,10/08/16 02:45:00 AM,28.258
441,10/08/16 03:00:00 AM,28.258
442,10/08/16 03:15:00 AM,28.258
443,10/08/16 03:30:00 AM,28.159
444,10/08/16 03:45:00 AM,28.060
445,10/08/16 04:00:00 AM,28.060
446,10/08/16 04:15:00 AM,27.961
447,10/08/16 04:30:00 AM,28.060
448,10/08/16 04:45:00 AM,28.060
449,10/08/16 05:00:00 AM,28.060
450,10/08/16 05:15:00 AM,28.159
451,10/08/16 05:30:00 AM,28.159
452,10/08/16 05:45:00 AM,28.159
453,10/08/16 06:00:00 AM,28.159
454,10/08/16 06:15:00 AM,28.060
455,10/08/16 06:30:00 AM,27.862
456,10/08/16 06:45:00 AM,27.961
457,10/08/16 07:00:00 AM,27.961
458,10/08/16 07:15:00 AM,27.961
459,10/08/16 07:30:00 AM,28.060
460,10/08/16 07:45:00 AM,28.159
461,10/08/16 08:00:00 AM,28.060
462,10/08/16 08:15:00 AM,27.961
463,10/08/16 08:30:00 AM,28.357
464,10/08/16 08:45:00 AM,28.456
465,10/08/16 09:00:00 AM,28.555
466,10/08/16 09:15:00 AM,28.754
467,10/08/16 09:30:00 AM,28.853
468,10/08/16 09:45:00 AM,28.853
469,10/08/16 10:00:00 AM,28.655
470,10/08/16 10:15:00 AM,28.655
471,10/08/16 10:30:00 AM,28.754
472,10/08/16 10:45:00 AM,28.655
473,10/08/16 11:00:00 AM,28.655
474,10/08/16 11:15:00 AM,28.754
475,10/08/16 11:30:00 AM,28.754
476,10/08/16 11:45:00 AM,28.754
477,10/08/16 12:00:00 PM,28.555
478,10/08/16 12:15:00 PM,28.754
479,10/08/16 12:30:00 PM,28.853
480,10/08/16 12:45:00 PM,28.655
481,10/08/16 01:00:00 PM,28.456
482,10/08/16 01:15:00 PM,28.555
483,10/08/16 01:30:00 PM,28.655
484,10/08/16 01:45:00 PM,28.655
485,10/08/16 02:00:00 PM,28.555
486,10/08/16 02:15:00 PM,28.456
487,10/08/16 02:30:00 PM,28.555
488,10/08/16 02:45:00 PM,28.655
489,10/08/16 03:00:00 PM,28.456
490,10/08/16 03:15:00 PM,28.456
491,10/08/16 03:30:00 PM,28.357
492,10/08/16 03:45:00 PM,28.456
493,10/08/16 04:00:00 PM,28.357
494,10/08/16 04:15:00 PM,28.357
495,10/08/16 04:30:00 PM,28.357
496,10/08/16 04:45:00 PM,28.357
497,10/08/16 05:00:00 PM,28.357
498,10/08/16 05:15:00 PM,28.357
499,10/08/16 05:30:00 PM,28.258
500,10/08/16 05:45:00 PM,28.357
501,10/08/16 06:00:00 PM,28.357
502,10/08/16 06:15:00 PM,28.258
503,10/08/16 06:30:00 PM,28.357
504,10/08/16 06:45:00 PM,28.357
505,10/08/16 07:00:00 PM,28.357
506,10/08/16 07:15:00 PM,28.456
507,10/08/16 07:30:00 PM,28.456
508,10/08/16 07:45:00 PM,28.456
509,10/08/16 08:00:00 PM,28.456
510,10/08/16 08:15:00 PM,28.456
511,10/08/16 08:30:00 PM,28.456
512,10/08/16 08:45:00 PM,28.555
513,10/08/16 09:00:00 PM,28.456
514,10/08/16 09:15:00 PM,28.456
515,10/08/16 09:30:00 PM,28.456
516,10/08/16 09:45:00 PM,28.456
517,10/08/16 10:00:00 PM,28.456
518,10/08/16 10:15:00 PM,28.456
519,10/08/16 10:30:00 PM,28.456
520,10/08/16 10:45:00 PM,28.456
521,10/08/16 11:00:00 PM,28.456
522,10/08/16 11:15:00 PM,28.456
523,10/08/16 11:30:00 PM,28.456
524,10/08/16 11:45:00 PM,28.456
525,10/09/16 12:00:00 AM,28.456
526,10/09/16 12:15:00 AM,28.456
527,10/09/16 12:30:00 AM,28.456
528,10/09/16 12:45:00 AM,28.456
529,10/09/16 01:00:00 AM,28.456
530,10/09/16 01:15:00 AM,28.456
531,10/09/16 01:30:00 AM,28.456
532,10/09/16 01:45:00 AM,28.456
533,10/09/16 02:00:00 AM,28.456
534,10/09/16 02:15:00 AM,28.456
535,10/09/16 02:30:00 AM,28.456
536,10/09/16 02:45:00 AM,28.456
537,10/09/16 03:00:00 AM,28.456
538,10/09/16 03:15:00 AM,28.456
539,10/09/16 03:30:00 AM,28.456
540,10/09/16 03:45:00 AM,28.456
541,10/09/16 04:00:00 AM,28.456
542,10/09/16 04:15:00 AM,28.456
543,10/09/16 04:30:00 AM,28.456
544,10/09/16 04:45:00 AM,28.456
545,10/09/16 05:00:00 AM,28.456
546,10/09/16 05:15:00 AM,28.456
547,10/09/16 05:30:00 AM,28.456
548,10/09/16 05:45:00 AM,28.456
549,10/09/16 06:00:00 AM,28.456
550,10/09/16 06:15:00 AM,28.456
551,10/09/16 06:30:00 AM,28.456
552,10/09/16 06:45:00 AM,28.456
553,10/09/16 07:00:00 AM,28.555
554,10/09/16 07:15:00 AM,28.555
555,10/09/16 07:30:00 AM,28.555
556,10/09/16 07:45:00 AM,28.555
557,10/09/16 08:00:00 AM,28.555
558,10/09/16 08:15:00 AM,28.655
559,10/09/16 08:30:00 AM,28.655
560,10/09/16 08:45:00 AM,28.754
561,10/09/16 09:00:00 AM,28.853
562,10/09/16 09:15:00 AM,28.853
563,10/09/16 09:30:00 AM,28.953
564,10/09/16 09:45:00 AM,28.953
565,10/09/16 10:00:00 AM,29.053
566,10/09/16 10:15:00 AM,28.953
567,10/09/16 10:30:00 AM,29.053
568,10/09/16 10:45:00 AM,29.053
569,10/09/16 11:00:00 AM,29.053
570,10/09/16 11:15:00 AM,28.953
571,10/09/16 11:30:00 AM,28.953
572,10/09/16 11:45:00 AM,28.953
573,10/09/16 12:00:00 PM,28.953
574,10/09/16 12:15:00 PM,28.953
575,10/09/16 12:30:00 PM,28.853
576,10/09/16 12:45:00 PM,28.754
577,10/09/16 01:00:00 PM,28.853
578,10/09/16 01:15:00 PM,28.754
579,10/09/16 01:30:00 PM,28.754
580,10/09/16 01:45:00 PM,28.853
581,10/09/16 02:00:00 PM,28.754
582,10/09/16 02:15:00 PM,28.655
583,10/09/16 02:30:00 PM,28.655
584,10/09/16 02:45:00 PM,28.655
585,10/09/16 03:00:00 PM,28.655
586,10/09/16 03:15:00 PM,28.754
587,10/09/16 03:30:00 PM,28.655
588,10/09/16 03:45:00 PM,28.555
589,10/09/16 04:00:00 PM,28.555
590,10/09/16 04:15:00 PM,28.555
591,10/09/16 04:30:00 PM,28.555
592,10/09/16 04:45:00 PM,28.555
593,10/09/16 05:00:00 PM,28.456
594,10/09/16 05:15:00 PM,28.555
595,10/09/16 05:30:00 PM,28.555
596,10/09/16 05:45:00 PM,28.555
597,10/09/16 06:00:00 PM,28.555
598,10/09/16 06:15:00 PM,28.555
599,10/09/16 06:30:00 PM,28.555
600,10/09/16 06:45:00 PM,28.555
601,10/09/16 07:00:00 PM,28.555
602,10/09/16 07:15:00 PM,28.555
603,10/09/16 07:30:00 PM,28.655
604,10/09/16 07:45:00 PM,28.655
605,10/09/16 08:00:00 PM,28.655
606,10/09/16 08:15:00 PM,28.555
607,10/09/16 08:30:00 PM,28.555
608,10/09/16 08:45:00 PM,28.555
609,10/09/16 09:00:00 PM,28.555
610,10/09/16 09:15:00 PM,28.555
611,10/09/16 09:30:00 PM,28.456
612,10/09/16 09:45:00 PM,28.456
613,10/09/16 10:00:00 PM,28.456
614,10/09/16 10:15:00 PM,28.456
615,10/09/16 10:30:00 PM,28.456
616,10/09/16 10:45:00 PM,28.555
617,10/09/16 11:00:00 PM,28.555
618,10/09/16 11:15:00 PM,28.555
619,10/09/16 11:30:00 PM,28.456
620,10/09/16 11:45:00 PM,28.555
621,10/10/16 12:00:00 AM,28.555
622,10/10/16 12:15:00 AM,28.555
623,10/10/16 12:30:00 AM,28.555
624,10/10/16 12:45:00 AM,28.555
625,10/10/16 01:00:00 AM,28.555
626,10/10/16 01:15:00 AM,28.555
627,10/10/16 01:30:00 AM,28.555
628,10/10/16 01:45:00 AM,28.555
629,10/10/16 02:00:00 AM,28.555
630,10/10/16 02:15:00 AM,28.555
631,10/10/16 02:30:00 AM,28.555
632,10/10/16 02:45:00 AM,28.555
633,10/10/16 03:00:00 AM,28.456
634,10/10/16 03:15:00 AM,28.456
635,10/10/16 03:30:00 AM,28.456
636,10/10/16 03:45:00 AM,28.456
637,10/10/16 04:00:00 AM,28.456
638,10/10/16 04:15:00 AM,28.456
639,10/10/16 04:30:00 AM,28.456
640,10/10/16 04:45:00 AM,28.456
641,10/10/16 05:00:00 AM,28.456
642,10/10/16 05:15:00 AM,28.456
643,10/10/16 05:30:00 AM,28.456
644,10/10/16 05:45:00 AM,28.555
645,10/10/16 06:00:00 AM,28.555
646,10/10/16 06:15:00 AM,28.456
647,10/10/16 06:30:00 AM,28.456
648,10/10/16 06:45:00 AM,28.555
649,10/10/16 07:00:00 AM,28.456
650,10/10/16 07:15:00 AM,28.655
651,10/10/16 07:30:00 AM,28.555
652,10/10/16 07:45:00 AM,28.555
653,10/10/16 08:00:00 AM,28.655
654,10/10/16 08:15:00 AM,28.655
655,10/10/16 08:30:00 AM,28.655
656,10/10/16 08:45:00 AM,28.754
657,10/10/16 09:00:00 AM,28.754
658,10/10/16 09:15:00 AM,28.754
659,10/10/16 09:30:00 AM,28.754
660,10/10/16 09:45:00 AM,28.853
661,10/10/16 10:00:00 AM,28.754
662,10/10/16 10:15:00 AM,28.754
663,10/10/16 10:30:00 AM,28.853
664,10/10/16 10:45:00 AM,28.754
665,10/10/16 11:00:00 AM,28.853
