Plot Title: 9768614_22,,
#,"Date Time, GMT-10:00","Temp, ¡C (LGR S/N: 9768614, SEN S/N: 9768614)"
187,10/05/16 11:30:00 AM,28.655
188,10/05/16 11:45:00 AM,28.258
189,10/05/16 12:00:00 PM,28.159
190,10/05/16 12:15:00 PM,28.258
191,10/05/16 12:30:00 PM,28.159
192,10/05/16 12:45:00 PM,28.159
193,10/05/16 01:00:00 PM,28.555
194,10/05/16 01:15:00 PM,28.159
195,10/05/16 01:30:00 PM,28.159
196,10/05/16 01:45:00 PM,27.961
197,10/05/16 02:00:00 PM,27.961
198,10/05/16 02:15:00 PM,28.258
199,10/05/16 02:30:00 PM,28.258
200,10/05/16 02:45:00 PM,28.060
201,10/05/16 03:00:00 PM,28.060
202,10/05/16 03:15:00 PM,27.961
203,10/05/16 03:30:00 PM,28.258
204,10/05/16 03:45:00 PM,28.159
205,10/05/16 04:00:00 PM,28.159
206,10/05/16 04:15:00 PM,28.159
207,10/05/16 04:30:00 PM,28.060
208,10/05/16 04:45:00 PM,28.159
209,10/05/16 05:00:00 PM,28.060
210,10/05/16 05:15:00 PM,28.060
211,10/05/16 05:30:00 PM,27.961
212,10/05/16 05:45:00 PM,27.862
213,10/05/16 06:00:00 PM,27.862
214,10/05/16 06:15:00 PM,27.862
215,10/05/16 06:30:00 PM,27.862
216,10/05/16 06:45:00 PM,27.862
217,10/05/16 07:00:00 PM,27.764
218,10/05/16 07:15:00 PM,27.764
219,10/05/16 07:30:00 PM,27.862
220,10/05/16 07:45:00 PM,27.862
221,10/05/16 08:00:00 PM,27.764
222,10/05/16 08:15:00 PM,27.764
223,10/05/16 08:30:00 PM,27.764
224,10/05/16 08:45:00 PM,27.764
225,10/05/16 09:00:00 PM,27.567
226,10/05/16 09:15:00 PM,27.567
227,10/05/16 09:30:00 PM,27.567
228,10/05/16 09:45:00 PM,27.665
229,10/05/16 10:00:00 PM,27.665
230,10/05/16 10:15:00 PM,27.468
231,10/05/16 10:30:00 PM,27.468
232,10/05/16 10:45:00 PM,27.272
233,10/05/16 11:00:00 PM,27.173
234,10/05/16 11:15:00 PM,27.173
235,10/05/16 11:30:00 PM,27.075
236,10/05/16 11:45:00 PM,26.977
237,10/06/16 12:00:00 AM,26.879
238,10/06/16 12:15:00 AM,26.781
239,10/06/16 12:30:00 AM,26.781
240,10/06/16 12:45:00 AM,26.683
241,10/06/16 01:00:00 AM,26.781
242,10/06/16 01:15:00 AM,26.683
243,10/06/16 01:30:00 AM,26.683
244,10/06/16 01:45:00 AM,26.683
245,10/06/16 02:00:00 AM,26.781
246,10/06/16 02:15:00 AM,26.683
247,10/06/16 02:30:00 AM,26.683
248,10/06/16 02:45:00 AM,26.683
249,10/06/16 03:00:00 AM,26.683
250,10/06/16 03:15:00 AM,26.683
251,10/06/16 03:30:00 AM,26.977
252,10/06/16 03:45:00 AM,26.977
253,10/06/16 04:00:00 AM,27.075
254,10/06/16 04:15:00 AM,26.683
255,10/06/16 04:30:00 AM,26.683
256,10/06/16 04:45:00 AM,26.683
257,10/06/16 05:00:00 AM,26.585
258,10/06/16 05:15:00 AM,26.488
259,10/06/16 05:30:00 AM,26.488
260,10/06/16 05:45:00 AM,26.585
261,10/06/16 06:00:00 AM,26.585
262,10/06/16 06:15:00 AM,26.683
263,10/06/16 06:30:00 AM,26.781
264,10/06/16 06:45:00 AM,26.781
265,10/06/16 07:00:00 AM,26.879
266,10/06/16 07:15:00 AM,26.977
267,10/06/16 07:30:00 AM,26.781
268,10/06/16 07:45:00 AM,26.977
269,10/06/16 08:00:00 AM,27.075
270,10/06/16 08:15:00 AM,27.272
271,10/06/16 08:30:00 AM,27.468
272,10/06/16 08:45:00 AM,27.468
273,10/06/16 09:00:00 AM,27.862
274,10/06/16 09:15:00 AM,28.060
275,10/06/16 09:30:00 AM,28.060
276,10/06/16 09:45:00 AM,28.159
277,10/06/16 10:00:00 AM,28.655
278,10/06/16 10:15:00 AM,27.961
279,10/06/16 10:30:00 AM,28.754
280,10/06/16 10:45:00 AM,28.456
281,10/06/16 11:00:00 AM,28.754
282,10/06/16 11:15:00 AM,28.258
283,10/06/16 11:30:00 AM,28.258
284,10/06/16 11:45:00 AM,28.357
285,10/06/16 12:00:00 PM,28.060
286,10/06/16 12:15:00 PM,28.357
287,10/06/16 12:30:00 PM,28.754
288,10/06/16 12:45:00 PM,28.853
289,10/06/16 01:00:00 PM,28.853
290,10/06/16 01:15:00 PM,28.853
291,10/06/16 01:30:00 PM,28.555
292,10/06/16 01:45:00 PM,28.555
293,10/06/16 02:00:00 PM,28.456
294,10/06/16 02:15:00 PM,28.357
295,10/06/16 02:30:00 PM,28.357
296,10/06/16 02:45:00 PM,28.258
297,10/06/16 03:00:00 PM,28.159
298,10/06/16 03:15:00 PM,28.060
299,10/06/16 03:30:00 PM,28.060
300,10/06/16 03:45:00 PM,28.060
301,10/06/16 04:00:00 PM,27.961
302,10/06/16 04:15:00 PM,28.060
303,10/06/16 04:30:00 PM,27.961
304,10/06/16 04:45:00 PM,27.862
305,10/06/16 05:00:00 PM,27.862
306,10/06/16 05:15:00 PM,27.862
307,10/06/16 05:30:00 PM,27.764
308,10/06/16 05:45:00 PM,27.764
309,10/06/16 06:00:00 PM,27.665
310,10/06/16 06:15:00 PM,27.665
311,10/06/16 06:30:00 PM,27.567
312,10/06/16 06:45:00 PM,27.567
313,10/06/16 07:00:00 PM,27.468
314,10/06/16 07:15:00 PM,27.468
315,10/06/16 07:30:00 PM,27.468
316,10/06/16 07:45:00 PM,27.370
317,10/06/16 08:00:00 PM,27.272
318,10/06/16 08:15:00 PM,27.272
319,10/06/16 08:30:00 PM,27.272
320,10/06/16 08:45:00 PM,27.272
321,10/06/16 09:00:00 PM,27.272
322,10/06/16 09:15:00 PM,27.173
323,10/06/16 09:30:00 PM,27.272
324,10/06/16 09:45:00 PM,27.173
325,10/06/16 10:00:00 PM,27.173
326,10/06/16 10:15:00 PM,27.075
327,10/06/16 10:30:00 PM,27.075
328,10/06/16 10:45:00 PM,27.173
329,10/06/16 11:00:00 PM,26.977
330,10/06/16 11:15:00 PM,26.977
331,10/06/16 11:30:00 PM,26.977
332,10/06/16 11:45:00 PM,26.879
333,10/07/16 12:00:00 AM,26.879
334,10/07/16 12:15:00 AM,26.781
335,10/07/16 12:30:00 AM,26.879
336,10/07/16 12:45:00 AM,26.683
337,10/07/16 01:00:00 AM,26.683
338,10/07/16 01:15:00 AM,26.683
339,10/07/16 01:30:00 AM,26.683
340,10/07/16 01:45:00 AM,26.683
341,10/07/16 02:00:00 AM,26.585
342,10/07/16 02:15:00 AM,26.585
343,10/07/16 02:30:00 AM,26.585
344,10/07/16 02:45:00 AM,26.683
345,10/07/16 03:00:00 AM,26.683
346,10/07/16 03:15:00 AM,26.683
347,10/07/16 03:30:00 AM,26.585
348,10/07/16 03:45:00 AM,26.879
349,10/07/16 04:00:00 AM,26.683
350,10/07/16 04:15:00 AM,26.683
351,10/07/16 04:30:00 AM,26.781
352,10/07/16 04:45:00 AM,26.879
353,10/07/16 05:00:00 AM,26.879
354,10/07/16 05:15:00 AM,26.879
355,10/07/16 05:30:00 AM,26.879
356,10/07/16 05:45:00 AM,26.879
357,10/07/16 06:00:00 AM,26.879
358,10/07/16 06:15:00 AM,26.879
359,10/07/16 06:30:00 AM,26.879
360,10/07/16 06:45:00 AM,26.781
361,10/07/16 07:00:00 AM,26.781
362,10/07/16 07:15:00 AM,26.781
363,10/07/16 07:30:00 AM,26.977
364,10/07/16 07:45:00 AM,26.977
365,10/07/16 08:00:00 AM,27.272
366,10/07/16 08:15:00 AM,27.272
367,10/07/16 08:30:00 AM,27.665
368,10/07/16 08:45:00 AM,27.764
369,10/07/16 09:00:00 AM,27.764
370,10/07/16 09:15:00 AM,27.862
371,10/07/16 09:30:00 AM,27.862
372,10/07/16 09:45:00 AM,28.456
373,10/07/16 10:00:00 AM,28.754
374,10/07/16 10:15:00 AM,27.961
375,10/07/16 10:30:00 AM,28.060
376,10/07/16 10:45:00 AM,27.961
377,10/07/16 11:00:00 AM,28.060
378,10/07/16 11:15:00 AM,27.862
379,10/07/16 11:30:00 AM,28.258
380,10/07/16 11:45:00 AM,27.862
381,10/07/16 12:00:00 PM,27.961
382,10/07/16 12:15:00 PM,28.060
383,10/07/16 12:30:00 PM,27.862
384,10/07/16 12:45:00 PM,27.862
385,10/07/16 01:00:00 PM,27.764
386,10/07/16 01:15:00 PM,27.961
387,10/07/16 01:30:00 PM,28.159
388,10/07/16 01:45:00 PM,28.060
389,10/07/16 02:00:00 PM,28.060
390,10/07/16 02:15:00 PM,28.159
391,10/07/16 02:30:00 PM,28.060
392,10/07/16 02:45:00 PM,28.060
393,10/07/16 03:00:00 PM,28.060
394,10/07/16 03:15:00 PM,27.961
395,10/07/16 03:30:00 PM,27.961
396,10/07/16 03:45:00 PM,28.060
397,10/07/16 04:00:00 PM,28.060
398,10/07/16 04:15:00 PM,27.961
399,10/07/16 04:30:00 PM,27.862
400,10/07/16 04:45:00 PM,27.862
401,10/07/16 05:00:00 PM,27.764
402,10/07/16 05:15:00 PM,27.665
403,10/07/16 05:30:00 PM,27.567
404,10/07/16 05:45:00 PM,27.567
405,10/07/16 06:00:00 PM,27.567
406,10/07/16 06:15:00 PM,27.468
407,10/07/16 06:30:00 PM,27.468
408,10/07/16 06:45:00 PM,27.370
409,10/07/16 07:00:00 PM,27.370
410,10/07/16 07:15:00 PM,27.370
411,10/07/16 07:30:00 PM,27.272
412,10/07/16 07:45:00 PM,27.370
413,10/07/16 08:00:00 PM,27.468
414,10/07/16 08:15:00 PM,27.567
415,10/07/16 08:30:00 PM,27.468
416,10/07/16 08:45:00 PM,27.468
417,10/07/16 09:00:00 PM,27.665
418,10/07/16 09:15:00 PM,27.567
419,10/07/16 09:30:00 PM,27.567
420,10/07/16 09:45:00 PM,27.370
421,10/07/16 10:00:00 PM,27.173
422,10/07/16 10:15:00 PM,27.075
423,10/07/16 10:30:00 PM,27.075
424,10/07/16 10:45:00 PM,26.879
425,10/07/16 11:00:00 PM,26.781
426,10/07/16 11:15:00 PM,26.781
427,10/07/16 11:30:00 PM,26.879
428,10/07/16 11:45:00 PM,26.683
429,10/08/16 12:00:00 AM,26.683
430,10/08/16 12:15:00 AM,26.781
431,10/08/16 12:30:00 AM,26.781
432,10/08/16 12:45:00 AM,26.781
433,10/08/16 01:00:00 AM,26.879
434,10/08/16 01:15:00 AM,26.781
435,10/08/16 01:30:00 AM,26.977
436,10/08/16 01:45:00 AM,26.879
437,10/08/16 02:00:00 AM,26.781
438,10/08/16 02:15:00 AM,26.781
439,10/08/16 02:30:00 AM,26.683
440,10/08/16 02:45:00 AM,26.781
441,10/08/16 03:00:00 AM,26.781
442,10/08/16 03:15:00 AM,26.683
443,10/08/16 03:30:00 AM,26.683
444,10/08/16 03:45:00 AM,26.781
445,10/08/16 04:00:00 AM,26.781
446,10/08/16 04:15:00 AM,26.781
447,10/08/16 04:30:00 AM,26.781
448,10/08/16 04:45:00 AM,26.879
449,10/08/16 05:00:00 AM,26.879
450,10/08/16 05:15:00 AM,26.879
451,10/08/16 05:30:00 AM,26.879
452,10/08/16 05:45:00 AM,26.879
453,10/08/16 06:00:00 AM,26.879
454,10/08/16 06:15:00 AM,26.879
455,10/08/16 06:30:00 AM,26.977
456,10/08/16 06:45:00 AM,26.977
457,10/08/16 07:00:00 AM,26.977
458,10/08/16 07:15:00 AM,27.075
459,10/08/16 07:30:00 AM,27.173
460,10/08/16 07:45:00 AM,27.173
461,10/08/16 08:00:00 AM,27.468
462,10/08/16 08:15:00 AM,27.567
463,10/08/16 08:30:00 AM,27.665
464,10/08/16 08:45:00 AM,27.665
465,10/08/16 09:00:00 AM,27.862
466,10/08/16 09:15:00 AM,27.961
467,10/08/16 09:30:00 AM,27.665
468,10/08/16 09:45:00 AM,27.961
469,10/08/16 10:00:00 AM,28.258
470,10/08/16 10:15:00 AM,28.258
471,10/08/16 10:30:00 AM,28.258
472,10/08/16 10:45:00 AM,28.258
473,10/08/16 11:00:00 AM,28.258
474,10/08/16 11:15:00 AM,27.862
475,10/08/16 11:30:00 AM,28.060
476,10/08/16 11:45:00 AM,28.357
477,10/08/16 12:00:00 PM,28.258
478,10/08/16 12:15:00 PM,28.060
479,10/08/16 12:30:00 PM,28.060
480,10/08/16 12:45:00 PM,27.862
481,10/08/16 01:00:00 PM,27.961
482,10/08/16 01:15:00 PM,28.060
483,10/08/16 01:30:00 PM,27.961
484,10/08/16 01:45:00 PM,28.060
485,10/08/16 02:00:00 PM,28.060
486,10/08/16 02:15:00 PM,28.159
487,10/08/16 02:30:00 PM,28.258
488,10/08/16 02:45:00 PM,28.258
489,10/08/16 03:00:00 PM,28.357
490,10/08/16 03:15:00 PM,28.159
491,10/08/16 03:30:00 PM,28.258
492,10/08/16 03:45:00 PM,28.159
493,10/08/16 04:00:00 PM,28.258
494,10/08/16 04:15:00 PM,28.258
495,10/08/16 04:30:00 PM,28.258
496,10/08/16 04:45:00 PM,28.159
497,10/08/16 05:00:00 PM,28.060
498,10/08/16 05:15:00 PM,27.961
499,10/08/16 05:30:00 PM,27.961
500,10/08/16 05:45:00 PM,27.862
501,10/08/16 06:00:00 PM,27.764
502,10/08/16 06:15:00 PM,27.567
503,10/08/16 06:30:00 PM,27.567
504,10/08/16 06:45:00 PM,27.468
505,10/08/16 07:00:00 PM,27.468
506,10/08/16 07:15:00 PM,27.370
507,10/08/16 07:30:00 PM,27.370
508,10/08/16 07:45:00 PM,27.370
509,10/08/16 08:00:00 PM,27.370
510,10/08/16 08:15:00 PM,27.272
511,10/08/16 08:30:00 PM,27.272
512,10/08/16 08:45:00 PM,27.173
513,10/08/16 09:00:00 PM,27.075
514,10/08/16 09:15:00 PM,27.173
515,10/08/16 09:30:00 PM,27.173
516,10/08/16 09:45:00 PM,27.075
517,10/08/16 10:00:00 PM,27.075
518,10/08/16 10:15:00 PM,27.075
519,10/08/16 10:30:00 PM,27.075
520,10/08/16 10:45:00 PM,26.977
521,10/08/16 11:00:00 PM,26.977
522,10/08/16 11:15:00 PM,26.977
523,10/08/16 11:30:00 PM,26.977
524,10/08/16 11:45:00 PM,26.879
525,10/09/16 12:00:00 AM,26.879
526,10/09/16 12:15:00 AM,26.879
527,10/09/16 12:30:00 AM,26.879
528,10/09/16 12:45:00 AM,26.781
529,10/09/16 01:00:00 AM,26.879
530,10/09/16 01:15:00 AM,26.879
531,10/09/16 01:30:00 AM,26.879
532,10/09/16 01:45:00 AM,26.879
533,10/09/16 02:00:00 AM,26.879
534,10/09/16 02:15:00 AM,26.781
535,10/09/16 02:30:00 AM,26.977
536,10/09/16 02:45:00 AM,26.977
537,10/09/16 03:00:00 AM,26.879
538,10/09/16 03:15:00 AM,26.977
539,10/09/16 03:30:00 AM,26.781
540,10/09/16 03:45:00 AM,26.879
541,10/09/16 04:00:00 AM,26.781
542,10/09/16 04:15:00 AM,26.683
543,10/09/16 04:30:00 AM,26.683
544,10/09/16 04:45:00 AM,26.683
545,10/09/16 05:00:00 AM,26.585
546,10/09/16 05:15:00 AM,26.683
547,10/09/16 05:30:00 AM,27.075
548,10/09/16 05:45:00 AM,27.173
549,10/09/16 06:00:00 AM,27.173
550,10/09/16 06:15:00 AM,27.173
551,10/09/16 06:30:00 AM,27.272
552,10/09/16 06:45:00 AM,27.173
553,10/09/16 07:00:00 AM,26.781
554,10/09/16 07:15:00 AM,26.683
555,10/09/16 07:30:00 AM,26.585
556,10/09/16 07:45:00 AM,26.683
557,10/09/16 08:00:00 AM,26.683
558,10/09/16 08:15:00 AM,26.879
559,10/09/16 08:30:00 AM,26.977
560,10/09/16 08:45:00 AM,27.468
561,10/09/16 09:00:00 AM,27.075
562,10/09/16 09:15:00 AM,27.173
563,10/09/16 09:30:00 AM,27.272
564,10/09/16 09:45:00 AM,27.370
565,10/09/16 10:00:00 AM,27.468
566,10/09/16 10:15:00 AM,27.665
567,10/09/16 10:30:00 AM,27.567
568,10/09/16 10:45:00 AM,27.665
569,10/09/16 11:00:00 AM,28.060
570,10/09/16 11:15:00 AM,28.060
571,10/09/16 11:30:00 AM,28.357
572,10/09/16 11:45:00 AM,28.357
573,10/09/16 12:00:00 PM,28.258
574,10/09/16 12:15:00 PM,27.862
575,10/09/16 12:30:00 PM,28.060
576,10/09/16 12:45:00 PM,28.159
577,10/09/16 01:00:00 PM,28.258
578,10/09/16 01:15:00 PM,28.258
579,10/09/16 01:30:00 PM,28.258
580,10/09/16 01:45:00 PM,28.060
581,10/09/16 02:00:00 PM,28.159
582,10/09/16 02:15:00 PM,28.159
583,10/09/16 02:30:00 PM,28.159
584,10/09/16 02:45:00 PM,28.060
585,10/09/16 03:00:00 PM,28.060
586,10/09/16 03:15:00 PM,28.159
587,10/09/16 03:30:00 PM,28.060
588,10/09/16 03:45:00 PM,28.060
589,10/09/16 04:00:00 PM,28.060
590,10/09/16 04:15:00 PM,28.060
591,10/09/16 04:30:00 PM,28.060
592,10/09/16 04:45:00 PM,27.961
593,10/09/16 05:00:00 PM,27.862
594,10/09/16 05:15:00 PM,27.764
595,10/09/16 05:30:00 PM,27.862
596,10/09/16 05:45:00 PM,27.862
597,10/09/16 06:00:00 PM,27.764
598,10/09/16 06:15:00 PM,27.665
599,10/09/16 06:30:00 PM,27.567
600,10/09/16 06:45:00 PM,27.567
601,10/09/16 07:00:00 PM,27.468
602,10/09/16 07:15:00 PM,27.468
603,10/09/16 07:30:00 PM,27.468
604,10/09/16 07:45:00 PM,27.468
605,10/09/16 08:00:00 PM,27.370
606,10/09/16 08:15:00 PM,27.272
607,10/09/16 08:30:00 PM,27.272
608,10/09/16 08:45:00 PM,27.468
609,10/09/16 09:00:00 PM,27.567
610,10/09/16 09:15:00 PM,27.567
611,10/09/16 09:30:00 PM,27.567
612,10/09/16 09:45:00 PM,27.567
613,10/09/16 10:00:00 PM,27.567
614,10/09/16 10:15:00 PM,27.468
615,10/09/16 10:30:00 PM,27.468
616,10/09/16 10:45:00 PM,27.370
617,10/09/16 11:00:00 PM,27.370
618,10/09/16 11:15:00 PM,27.567
619,10/09/16 11:30:00 PM,27.468
620,10/09/16 11:45:00 PM,27.468
621,10/10/16 12:00:00 AM,27.468
622,10/10/16 12:15:00 AM,27.567
623,10/10/16 12:30:00 AM,27.567
624,10/10/16 12:45:00 AM,27.468
625,10/10/16 01:00:00 AM,27.468
626,10/10/16 01:15:00 AM,27.468
627,10/10/16 01:30:00 AM,27.468
628,10/10/16 01:45:00 AM,27.468
629,10/10/16 02:00:00 AM,27.468
630,10/10/16 02:15:00 AM,27.468
631,10/10/16 02:30:00 AM,27.468
632,10/10/16 02:45:00 AM,27.665
633,10/10/16 03:00:00 AM,27.665
634,10/10/16 03:15:00 AM,27.665
635,10/10/16 03:30:00 AM,27.665
636,10/10/16 03:45:00 AM,27.665
637,10/10/16 04:00:00 AM,27.665
638,10/10/16 04:15:00 AM,27.665
639,10/10/16 04:30:00 AM,27.665
640,10/10/16 04:45:00 AM,27.665
641,10/10/16 05:00:00 AM,27.665
642,10/10/16 05:15:00 AM,27.665
643,10/10/16 05:30:00 AM,27.665
644,10/10/16 05:45:00 AM,27.665
645,10/10/16 06:00:00 AM,27.665
646,10/10/16 06:15:00 AM,27.665
647,10/10/16 06:30:00 AM,27.665
648,10/10/16 06:45:00 AM,27.665
649,10/10/16 07:00:00 AM,27.665
650,10/10/16 07:15:00 AM,27.665
651,10/10/16 07:30:00 AM,27.665
652,10/10/16 07:45:00 AM,27.764
653,10/10/16 08:00:00 AM,27.764
654,10/10/16 08:15:00 AM,27.764
655,10/10/16 08:30:00 AM,27.764
656,10/10/16 08:45:00 AM,27.764
657,10/10/16 09:00:00 AM,27.764
658,10/10/16 09:15:00 AM,27.862
659,10/10/16 09:30:00 AM,28.060
660,10/10/16 09:45:00 AM,28.357
661,10/10/16 10:00:00 AM,27.961
662,10/10/16 10:15:00 AM,28.060
663,10/10/16 10:30:00 AM,28.159
664,10/10/16 10:45:00 AM,28.258
665,10/10/16 11:00:00 AM,28.060
666,10/10/16 11:15:00 AM,28.060
667,10/10/16 11:30:00 AM,28.060
668,10/10/16 11:45:00 AM,28.060
669,10/10/16 12:00:00 PM,28.060
