Plot Title: 9768617-11,,
#,"Date Time, GMT-10:00","Temp, ¡C (LGR S/N: 9768617, SEN S/N: 9768617)"
552,12/15/16 06:45:00 AM,24.351
553,12/15/16 07:00:00 AM,24.351
554,12/15/16 07:15:00 AM,24.351
555,12/15/16 07:30:00 AM,24.351
556,12/15/16 07:45:00 AM,24.158
557,12/15/16 08:00:00 AM,24.448
558,12/15/16 08:15:00 AM,24.351
559,12/15/16 08:30:00 AM,24.255
560,12/15/16 08:45:00 AM,24.351
561,12/15/16 09:00:00 AM,24.351
562,12/15/16 09:15:00 AM,24.351
563,12/15/16 09:30:00 AM,24.448
564,12/15/16 09:45:00 AM,24.545
565,12/15/16 10:00:00 AM,24.545
566,12/15/16 10:15:00 AM,24.545
567,12/15/16 10:30:00 AM,24.545
568,12/15/16 10:45:00 AM,24.545
569,12/15/16 11:00:00 AM,24.641
570,12/15/16 11:15:00 AM,24.545
571,12/15/16 11:30:00 AM,24.641
572,12/15/16 11:45:00 AM,24.931
573,12/15/16 12:00:00 PM,25.028
574,12/15/16 12:15:00 PM,25.125
575,12/15/16 12:30:00 PM,24.931
576,12/15/16 12:45:00 PM,24.931
577,12/15/16 01:00:00 PM,24.931
578,12/15/16 01:15:00 PM,24.931
579,12/15/16 01:30:00 PM,24.835
580,12/15/16 01:45:00 PM,24.931
581,12/15/16 02:00:00 PM,24.835
582,12/15/16 02:15:00 PM,24.738
583,12/15/16 02:30:00 PM,24.738
584,12/15/16 02:45:00 PM,24.931
585,12/15/16 03:00:00 PM,24.931
586,12/15/16 03:15:00 PM,24.738
587,12/15/16 03:30:00 PM,24.931
588,12/15/16 03:45:00 PM,24.835
589,12/15/16 04:00:00 PM,24.738
590,12/15/16 04:15:00 PM,24.835
591,12/15/16 04:30:00 PM,24.738
592,12/15/16 04:45:00 PM,24.641
593,12/15/16 05:00:00 PM,24.641
594,12/15/16 05:15:00 PM,24.545
595,12/15/16 05:30:00 PM,24.545
596,12/15/16 05:45:00 PM,24.545
597,12/15/16 06:00:00 PM,24.448
598,12/15/16 06:15:00 PM,24.448
599,12/15/16 06:30:00 PM,24.448
600,12/15/16 06:45:00 PM,24.448
601,12/15/16 07:00:00 PM,24.448
602,12/15/16 07:15:00 PM,24.448
603,12/15/16 07:30:00 PM,24.448
604,12/15/16 07:45:00 PM,24.448
605,12/15/16 08:00:00 PM,24.448
606,12/15/16 08:15:00 PM,24.448
607,12/15/16 08:30:00 PM,24.351
608,12/15/16 08:45:00 PM,24.351
609,12/15/16 09:00:00 PM,24.351
610,12/15/16 09:15:00 PM,24.351
611,12/15/16 09:30:00 PM,24.351
612,12/15/16 09:45:00 PM,24.351
613,12/15/16 10:00:00 PM,24.351
614,12/15/16 10:15:00 PM,24.255
615,12/15/16 10:30:00 PM,24.158
616,12/15/16 10:45:00 PM,24.062
617,12/15/16 11:00:00 PM,24.062
618,12/15/16 11:15:00 PM,24.062
619,12/15/16 11:30:00 PM,23.966
620,12/15/16 11:45:00 PM,23.966
621,12/16/16 12:00:00 AM,24.062
622,12/16/16 12:15:00 AM,24.158
623,12/16/16 12:30:00 AM,24.062
624,12/16/16 12:45:00 AM,24.062
625,12/16/16 01:00:00 AM,24.062
626,12/16/16 01:15:00 AM,24.062
627,12/16/16 01:30:00 AM,24.158
628,12/16/16 01:45:00 AM,24.158
629,12/16/16 02:00:00 AM,24.062
630,12/16/16 02:15:00 AM,24.062
631,12/16/16 02:30:00 AM,24.158
632,12/16/16 02:45:00 AM,24.158
633,12/16/16 03:00:00 AM,24.158
634,12/16/16 03:15:00 AM,24.158
635,12/16/16 03:30:00 AM,24.158
636,12/16/16 03:45:00 AM,24.158
637,12/16/16 04:00:00 AM,24.158
638,12/16/16 04:15:00 AM,24.062
639,12/16/16 04:30:00 AM,24.062
640,12/16/16 04:45:00 AM,24.062
641,12/16/16 05:00:00 AM,24.062
642,12/16/16 05:15:00 AM,24.062
643,12/16/16 05:30:00 AM,23.966
644,12/16/16 05:45:00 AM,23.966
645,12/16/16 06:00:00 AM,23.966
646,12/16/16 06:15:00 AM,23.966
647,12/16/16 06:30:00 AM,23.966
648,12/16/16 06:45:00 AM,23.966
649,12/16/16 07:00:00 AM,24.062
650,12/16/16 07:15:00 AM,24.062
651,12/16/16 07:30:00 AM,24.062
652,12/16/16 07:45:00 AM,24.158
653,12/16/16 08:00:00 AM,24.158
654,12/16/16 08:15:00 AM,24.158
655,12/16/16 08:30:00 AM,24.158
656,12/16/16 08:45:00 AM,24.158
657,12/16/16 09:00:00 AM,24.255
658,12/16/16 09:15:00 AM,24.255
659,12/16/16 09:30:00 AM,24.351
660,12/16/16 09:45:00 AM,24.448
661,12/16/16 10:00:00 AM,24.448
662,12/16/16 10:15:00 AM,24.448
663,12/16/16 10:30:00 AM,24.545
664,12/16/16 10:45:00 AM,24.545
665,12/16/16 11:00:00 AM,24.641
666,12/16/16 11:15:00 AM,24.448
667,12/16/16 11:30:00 AM,24.738
668,12/16/16 11:45:00 AM,24.738
669,12/16/16 12:00:00 PM,24.641
670,12/16/16 12:15:00 PM,24.931
671,12/16/16 12:30:00 PM,24.738
672,12/16/16 12:45:00 PM,24.931
673,12/16/16 01:00:00 PM,24.931
674,12/16/16 01:15:00 PM,24.931
675,12/16/16 01:30:00 PM,24.738
676,12/16/16 01:45:00 PM,24.835
677,12/16/16 02:00:00 PM,24.835
678,12/16/16 02:15:00 PM,24.835
679,12/16/16 02:30:00 PM,24.835
680,12/16/16 02:45:00 PM,24.835
681,12/16/16 03:00:00 PM,24.835
682,12/16/16 03:15:00 PM,24.738
683,12/16/16 03:30:00 PM,24.738
684,12/16/16 03:45:00 PM,24.641
685,12/16/16 04:00:00 PM,24.641
686,12/16/16 04:15:00 PM,24.641
